Year,Country Name,AverageTaxPaid,AverageTaxPaid_perc_change,AverageWageUSDPPP,AverageW,CurrencyPerDollar,CurrencyPerDollar_perc_change,Inflation,Inflation_perc_change,Marginalrate,MarginalRate1_perc_change,Marginalrate2,MarginalRate2_perc_change,Marginalrate3,MarginalRate3_perc_change,Marginalrate4,MarginalRate4_perc_change,Marginalrate5,MarginalRate5_perc_change,PersonalAllowance,PersonalAllowance_perc_change,Threshold,Threshold1_perc_change,Threshold2,Threshold2_perc_change,Threshold3,Threshold3_perc_change,Threshold4,Threshold4_perc_change,Unemployment,Unemployment_perc_change,VAT,VAT_perc_change
2010,Mexico,11852.363008000004,-2.5311791333244127,18980.466,-7.767622098723925,12.636008,-6.493274305831765,4.156727227,-21.53203690710268,1.92,0.0,6.4,0.0,10.88,0.0,16.0,0.0,17.92,0.0,2509.65,4.85053581500281,5952.85,0.00016798704485232463,50524.93,1.97922134237416e-05,88793.05,1.1262143972956551e-05,103218.01,9.688232660565177e-06,5.303,-0.9895444361463723,,
2010,Portugal,0.0,,36606.604,-0.4020148683304581,0.754309,5.20964965869688,1.402572899,-267.86624801855413,11.08,5.523809523809531,13.58,4.461538461538472,24.08,2.4680851063829667,34.88,2.5882352941176467,,2.410958904109606,,0.0,4793.0,0.7991587802313349,7250.0,0.8064516129032251,17979.0,0.8017492711370311,,0.7995904536700627,10.771,14.196352841391002,,
2010,Spain,3545.0934696,,52932.806,-0.9456244071414988,0.754309,5.20964965869688,1.799864577,-725.3588447007503,15.66,0.0,18.27,0.0,24.14,0.0,27.13,0.0,25.0,0.0,5151.0,0.0,17707.2,0.0,33007.2,0.0,53407.2,0.0,120000.0,0.0,19.86,11.216889735117874,,
2010,Switzerland,0.0,,77954.265,-0.5303236464101246,1.042906,-4.1571780153693005,0.688238707,-243.23924697972413,0.0,,0.77,0.0,0.88,0.0,2.64,0.0,2.97,0.0,,,13600.0,0.0,29800.0,0.0,39000.0,0.0,52000.0,0.0,4.808,17.01143830615721,,
2010,United States,8718.61425,4.024977718173983,69731.992,0.885181779039157,1.0,0.0,1.640043442,-561.2742697176857,10.0,0.0,15.0,0.0,25.0,0.0,28.0,0.0,33.0,0.0,5700.0,0.0,8375.0,0.29940119760478723,34000.0,0.14727540500736325,82400.0,0.18237082066869803,171850.0,0.17487612940834119,9.633,4.09552625891505,,
2011,Australia,0.0,,65698.887,3.3088693157459437,0.969463,-11.071412518724344,3.303850156,13.209911300030974,0.0,,15.0,0.0,30.0,0.0,37.0,-2.631578947368418,45.0,0.0,,,6000.0,0.0,37000.0,5.714285714285716,80000.0,0.0,180000.0,0.0,5.083,-2.512466436517069,,
2011,Austria,0.0,,68983.449,-1.0772234926492152,0.718414,-4.7586599125822415,3.286579149,81.22507999420954,0.0,,36.5,0.0,43.214,0.0,50.0,0.0,,0.0,,0.0,11000.0,0.0,25000.0,0.0,60000.0,0.0,,0.0,4.637,-5.037886545156677,,
2011,Belgium,14466.422999999999,,70669.789,1.024407995844867,0.718414,-4.7586599125822415,3.532082107,61.33391454884938,25.0,0.0,30.0,0.0,40.0,0.0,45.0,0.0,50.0,0.0,6570.0,2.1772939346811793,8070.0,2.1518987341772045,11480.0,2.1352313167259718,19130.0,2.135611318739983,35060.0,2.126420040780652,7.14,-13.903291932955497,,
2011,France,0.0,,56753.137,-0.1786237769325294,0.718414,-4.7586599125822415,2.111597952,37.91173930629663,0.0,,5.5,0.0,14.0,0.0,30.0,0.0,41.0,0.0,,,5963.0,0.0,11896.0,0.0,26420.0,0.0,70830.0,0.0,9.228,-0.5496281926931745,,
2011,Greece,0.0,,36685.67,-6.343867432618677,0.718414,-4.7586599125822415,3.329853234,-29.347316980987912,0.0,,10.0,-44.44444444444444,18.0,-25.0,25.0,-3.8461538461538436,,9.375,,0.0,5000.0,-58.33333333333333,12000.0,-25.0,16000.0,-27.27272727272727,,0.0,17.973,41.30827895274785,,
2011,Italy,0.0,,52292.38,-1.595056664760952,0.718414,-4.7586599125822415,2.780632729,82.27489523035301,23.0,0.0,27.0,0.0,38.0,0.0,41.0,0.0,43.0,0.0,,0.0,15000.0,0.0,28000.0,0.0,55000.0,0.0,75000.0,0.0,8.359,-0.04782972617480841,,
2011,Mexico,13117.711040000002,10.675913580658335,19449.835,2.4729055651215193,12.423325,-1.683150248084686,3.407378246,-18.02737923558245,1.92,0.0,6.4,0.0,10.88,0.0,16.0,0.0,17.92,0.0,2612.0,4.078257924411766,5952.85,0.0,50524.93,0.0,88793.05,0.0,103218.01,0.0,5.175,-2.4137280784461645,,
2011,Portugal,0.0,,35715.48,-2.4343257844950505,0.718414,-4.7586599125822415,3.653011004,160.45070502962858,11.5,3.790613718411562,14.0,3.092783505154628,24.5,1.744186046511631,35.5,1.7775229357798183,,1.6586409844836725,,0.0,4898.0,2.1906947631963325,7410.0,2.206896551724147,18375.0,2.2025696646087,,2.200778737091591,12.682,17.742085228855252,,
2011,Spain,2735.8968200000004,,51987.295,-1.7862476438524677,0.718414,-4.7586599125822415,3.196101888,77.57457582321206,12.0,-23.37164750957854,14.0,-23.37164750957854,18.5,-23.363711681855847,21.5,-20.7519351271655,22.5,-22.839506172839506,5151.0,0.0,17707.2,0.0,33007.2,0.0,53407.2,0.0,120000.0,156.3116749967961,21.391,7.708962739174208,,
2011,Switzerland,0.0,,78460.799,0.6497835621950943,0.888042,-14.84927692428657,0.231349208,-66.38532450340664,0.0,,0.77,0.0,0.88,0.0,2.64,0.0,2.97,0.0,,,14400.0,5.882352941176472,31500.0,5.7046979865771785,41200.0,5.641025641025643,55000.0,5.769230769230771,4.409,-8.29866888519135,,
2011,United States,9001.95675,3.24985705153773,69825.157,0.13360438634824057,1.0,0.0,3.156841569,92.4852408269317,10.0,0.0,15.0,0.0,25.0,0.0,28.0,0.0,33.0,0.0,5800.0,1.7543859649122862,8500.0,1.4925373134328401,34500.0,1.4705882352941124,83600.0,1.4563106796116498,174400.0,1.4838521966831442,8.949,-7.100591715976323,,
2012,Australia,0.0,,66155.298,0.6947012664004326,0.965801,-0.37773489034650387,1.762780156,-46.64466992249391,0.0,,15.0,0.0,30.0,0.0,37.0,0.0,45.0,0.0,,,6000.0,0.0,37000.0,0.0,80000.0,0.0,180000.0,0.0,5.225,2.7936258115286217,,
2012,Austria,0.0,,69375.422,0.5682131086255371,0.778338,8.341151480900976,2.485675622,-24.368910368207295,0.0,,36.5,0.0,43.214,0.0,50.0,0.0,,0.0,,0.0,11000.0,0.0,25000.0,0.0,60000.0,0.0,,0.0,4.909,5.86586154841493,,
2012,Belgium,14836.735499999999,,71241.093,0.808413337699343,0.778338,8.341151480900976,2.839663434,-19.603696970343385,25.0,0.0,30.0,0.0,40.0,0.0,45.0,0.0,50.0,0.0,6800.0,3.5007610350076046,8350.0,3.4696406443618377,11890.0,3.571428571428581,19810.0,3.5546262415054874,36300.0,3.536794067313176,7.542,5.630252100840338,,
2012,France,0.0,,57120.007,0.6464312272288941,0.778338,8.341151480900976,1.954195316,-7.454195333487412,0.0,,5.5,0.0,14.0,0.0,30.0,0.0,41.0,0.0,,,5963.0,0.0,11896.0,0.0,26420.0,0.0,70830.0,0.0,9.841,6.642826181187678,,
2012,Greece,0.0,,34550.807,-5.819337632377975,0.778338,8.341151480900976,1.501526962,-54.90711282201814,0.0,,10.0,0.0,18.0,0.0,25.0,0.0,,0.0,,0.0,5000.0,0.0,12000.0,0.0,16000.0,0.0,,0.0,24.731,37.60084571301399,,
2012,Italy,0.0,,50634.007,-3.1713473358833566,0.778338,8.341151480900976,3.041363332,9.376664536843249,23.0,0.0,27.0,0.0,38.0,0.0,41.0,0.0,43.0,0.0,,0.0,15000.0,0.0,28000.0,0.0,55000.0,0.0,75000.0,0.0,10.655,27.467400406747224,,
2012,Mexico,13894.868351999998,5.9244887284847225,19199.935,-1.2848438045875321,13.169458,6.005904216463787,4.111509811,20.664907567177092,1.92,0.0,6.4,0.0,10.88,0.0,16.0,0.0,17.92,0.0,2733.75,4.661179173047469,5952.85,0.0,50524.93,0.0,88793.05,0.0,103218.01,0.0,4.892,-5.468599033816412,,
2012,Portugal,0.0,,34180.932,-4.2965907220062665,0.778338,8.341151480900976,2.773338541,-24.080750428530596,11.5,0.0,14.0,0.0,24.5,0.0,35.5,0.0,,0.0,,0.0,4898.0,0.0,7410.0,0.0,18375.0,0.0,,0.0,15.531,22.4649108973348,,
2012,Spain,2971.1699,,50531.486,-2.800316885115872,0.778338,8.341151480900976,2.446127824,-23.465273958124822,12.75,6.25,16.0,14.28571428571428,21.5,16.216216216216207,25.5,18.60465116279071,27.5,22.222222222222232,5151.0,0.0,17707.2,0.0,33007.2,0.0,53407.2,0.0,120000.0,0.0,24.788,15.880510495068023,,
2012,Switzerland,0.0,,79582.508,1.4296425913276734,0.937684,5.5900509210149885,-0.692552018,-399.35352880049624,0.0,,0.77,0.0,0.88,0.0,2.64,0.0,2.97,0.0,,,14500.0,0.694444444444442,31600.0,0.31746031746031633,41400.0,0.4854368932038833,55200.0,0.363636363636366,4.491,1.8598321614878621,,
2012,United States,9259.93175,2.8657658236360684,70421.438,0.853962992163404,1.0,0.0,2.069337265,-34.44912518509731,10.0,0.0,15.0,0.0,25.0,0.0,28.0,0.0,33.0,0.0,5950.0,2.586206896551735,8700.0,2.35294117647058,35350.0,2.463768115942022,85650.0,2.45215311004785,178650.0,2.4369266055045857,8.069,-9.83350094982679,,
2013,Australia,0.0,,65962.075,-0.2920748690452557,1.035843,7.252218624747764,2.449888641,38.97868277341783,0.0,,19.0,26.66666666666666,32.5,8.333333333333325,37.0,0.0,45.0,0.0,,,18200.0,203.33333333333331,37000.0,0.0,80000.0,0.0,180000.0,0.0,5.663,8.382775119617246,,
2013,Austria,0.0,,69404.566,0.04200911383285266,0.752945,-3.262464379228558,2.000156169,-19.532695606088225,0.0,,36.5,0.0,43.214,0.0,50.0,0.0,,0.0,,0.0,11000.0,0.0,25000.0,0.0,60000.0,0.0,,0.0,5.367,9.32980240374821,,
2013,Belgium,15097.3645,,71946.744,0.9905111927466015,0.752945,-3.262464379228558,1.11309594,-60.801835644582944,25.0,0.0,30.0,0.0,40.0,0.0,45.0,0.0,50.0,0.0,6990.0,2.7941176470588136,8590.0,2.8742514970059974,12220.0,2.77544154751892,20370.0,2.8268551236749095,37330.0,2.837465564738295,8.425,11.707769822328306,,
2013,France,0.0,,57601.45,0.8428622916660355,0.752945,-3.262464379228558,0.863715498,-55.80198709267605,0.0,,5.5,0.0,14.0,0.0,30.0,0.0,41.0,0.0,,,6011.0,0.8049639443233225,11991.0,0.7985877605917846,26631.0,0.798637395912194,71397.0,0.800508259212207,9.913,0.7316329641296804,,
2013,Greece,0.0,,32292.902,-6.535028255635256,0.752945,-3.262464379228558,-0.921269454,-161.35550524999496,22.0,,32.0,220.00000000000003,42.0,133.33333333333334,25.5,0.0,,0.0,,0.0,25000.0,400.0,42000.0,250.0,16000.0,0.0,,0.0,27.686,11.948566576361653,,
2013,Italy,0.0,,50797.933,0.3237468446848357,0.752945,-3.262464379228558,1.219993423,-59.886626824104816,23.0,0.0,27.0,0.0,38.0,0.0,41.0,0.0,43.0,0.0,,0.0,15000.0,0.0,28000.0,0.0,55000.0,0.0,75000.0,0.0,12.149,14.021586109807593,,
2013,Mexico,14929.838528,7.448578495175395,19617.008,2.172262562347216,12.771992,-3.018089278996916,3.806390697,-7.421096580717867,1.92,0.0,6.4,0.0,10.88,0.0,16.0,0.0,17.92,0.0,2840.4,3.901234567901235,5952.85,0.0,50524.93,0.0,88793.05,0.0,103218.01,0.0,4.921,0.5928045789043379,,
2013,Portugal,0.0,,34829.968,1.8988247599568187,0.752945,-3.262464379228558,0.274416667,-90.10518683733967,14.5,26.086956521739136,28.5,103.57142857142856,37.0,51.020408163265294,45.0,26.7605633802817,,26.315789473684205,,0.0,7000.0,42.91547570436913,20000.0,169.9055330634278,40000.0,117.68707482993199,,89.30878629404387,16.188,4.2302491790612295,,
2013,Spain,3011.97822,,50535.469,0.007882214269328003,0.752945,-3.262464379228558,1.408581092,-42.41588365988842,12.75,0.0,16.0,0.0,21.5,0.0,25.5,0.0,27.5,0.0,5151.0,0.0,17707.2,0.0,33007.2,0.0,53407.2,0.0,120000.0,0.0,26.094,5.268678392770698,,
2013,Switzerland,0.0,,80619.119,1.302561361851029,0.926904,-1.149641030453763,-0.217323155,-68.61995209723004,0.0,,0.77,0.0,0.88,0.0,2.64,0.0,2.97,0.0,,,14500.0,0.0,31600.0,0.0,41400.0,0.0,55200.0,0.0,4.747,5.700289467824549,,
2013,United States,9264.058,0.044560263632620334,70110.188,-0.44198188625458323,1.0,0.0,1.464832656,-29.21247392700871,10.0,0.0,15.0,0.0,25.0,0.0,28.0,0.0,33.0,0.0,6100.0,2.5210084033613356,8925.0,2.586206896551735,36250.0,2.545968882602545,87850.0,2.5685931115002836,183250.0,2.574867058494257,7.375,-8.600817945222461,,
2014,Australia,0.0,,66618.238,0.9947579726683919,1.109363,7.09760069817531,2.487922705,1.5524813399059312,0.0,,19.0,0.0,32.5,0.0,37.0,0.0,45.0,0.0,,,18200.0,0.0,37000.0,0.0,80000.0,0.0,180000.0,0.0,6.078,7.328271234328088,,
2014,Austria,0.0,,69668.596,0.38042165698435326,0.752728,-0.028820166147591753,1.60581183,-19.71567746118328,0.0,,36.5,0.0,43.2143,0.0006942194659131928,50.0,0.0,,0.0,,0.0,11000.0,0.0,25000.0,0.0,60000.0,0.0,,0.0,5.674,5.7201416061114285,,
2014,Belgium,15306.3445,,72346.952,0.5562558883832169,0.752728,-0.028820166147591753,0.340002833,-69.45431020079006,25.0,0.0,30.0,0.0,40.0,0.0,45.0,0.0,50.0,0.0,7070.0,1.1444921316166035,8680.0,1.0477299185098987,12360.0,1.1456628477905184,20600.0,1.129111438389785,37750.0,1.1251004553977983,8.523,1.1632047477744711,,
2014,France,0.0,,57997.488,0.6875486641395367,0.752728,-0.028820166147591753,0.507758823,-41.2122598036327,0.0,,14.0,154.54545454545453,30.0,114.28571428571428,41.0,36.66666666666667,45.0,9.756097560975618,,,9690.0,61.20445849276326,26764.0,123.20073388374615,71754.0,169.4378731553453,151956.0,112.83247195260304,10.273,3.631594875416111,,
2014,Greece,0.0,,32159.992,-0.4115765130058624,0.752728,-0.028820166147591753,-1.312260964,42.44051599696259,22.0,,32.0,0.0,42.0,0.0,45.0,0.0,,0.0,,0.0,25000.0,0.0,42000.0,0.0,40000.0,0.0,,0.0,26.708,-3.53247128512606,,
2014,Italy,0.0,,50996.99,0.39186043258885306,0.752728,-0.028820166147591753,0.24104743,-80.24190741887303,23.0,0.0,27.0,0.0,38.0,0.0,41.0,0.0,43.0,0.0,,0.0,15000.0,0.0,28000.0,0.0,55000.0,0.0,75000.0,0.0,12.683,4.395423491645412,,
2014,Mexico,15954.654528000001,6.864213555143417,19481.938,-0.6885351731518052,13.29245,4.074994722827907,4.018616081,5.5755018571074455,1.92,0.0,6.4,0.0,10.88,0.0,16.0,0.0,17.92,0.0,2951.1,3.897338403041828,5952.85,0.0,50524.93,0.0,88793.05,0.0,103218.01,0.0,4.819,-2.072749441170496,,
2014,Portugal,0.0,,34229.844,-1.723010483386045,0.752728,-0.028820166147591753,-0.278153367,-201.361688428349,14.5,0.0,28.5,0.0,37.0,0.0,45.0,0.0,,0.0,,0.0,7000.0,0.0,20000.0,0.0,40000.0,0.0,,0.0,13.897,-14.15245861131702,,
2014,Spain,3004.44398,,50380.203,-0.3072416326046046,0.752728,-0.028820166147591753,-0.151114838,-110.72816033512396,12.75,0.0,16.0,0.0,21.5,0.0,25.5,0.0,27.5,0.0,5151.0,0.0,17707.2,0.0,33007.2,0.0,53407.2,0.0,120000.0,0.0,24.442,-6.330957308193463,,
2014,Switzerland,0.0,,80766.759,0.18313273802954555,0.916151,-1.1600985646841422,-0.013202539,-93.92492760377974,0.0,,0.77,0.0,0.88,0.0,2.64,0.0,2.97,0.0,,,14500.0,0.0,31600.0,0.0,41400.0,0.0,55200.0,0.0,4.826,1.6642089740888988,,
2014,United States,9599.04975,3.6160368382840424,71212.471,1.572215153666412,1.0,0.0,1.622222977,10.744593954491965,10.0,0.0,15.0,0.0,25.0,0.0,28.0,0.0,33.0,0.0,6200.0,1.6393442622950838,9075.0,1.680672268907557,36900.0,1.7931034482758568,89350.0,1.707455890722831,186350.0,1.6916780354706784,6.168,-16.366101694915248,,
2015,Australia,0.0,,66223.88,-0.5919670226042228,1.33109,19.986875350989706,1.508366722,-39.372444370212044,0.0,,19.0,0.0,32.5,0.0,37.0,0.0,45.0,0.0,,,18200.0,0.0,37000.0,0.0,80000.0,0.0,180000.0,0.0,6.055,-0.37841395195788996,,
2015,Austria,0.0,,70174.711,0.7264607428000946,0.901296,19.737275616158833,0.896563335,-44.16759683480473,0.0,,36.5,0.0,43.2143,0.0,50.0,0.0,,0.0,,0.0,11000.0,0.0,25000.0,0.0,60000.0,0.0,,0.0,5.802,2.2559041240747035,,
2015,Belgium,15324.479500000001,,71855.963,-0.6786588604313248,0.901296,19.737275616158833,0.561429153,65.1248455920954,25.0,0.0,30.0,0.0,40.0,0.0,45.0,0.0,50.0,0.0,7090.0,0.28288543140029265,8710.0,0.3456221198156584,12400.0,0.3236245954692629,20660.0,0.2912621359223211,37870.0,0.3178807947019857,8.482,-0.4810512730259342,,
2015,France,0.0,,58551.092,0.9545309962390114,0.901296,19.737275616158833,0.037514381,-92.6117717111535,0.0,,14.0,0.0,30.0,0.0,41.0,0.0,45.0,0.0,,,9700.0,0.10319917440659854,26791.0,0.10088178149754157,71826.0,0.10034283802993205,152108.0,0.10002895575034199,10.354,0.7884746422661237,,
2015,Greece,0.0,,32475.924,0.9823758662626636,0.901296,19.737275616158833,-1.735888048,32.282228582698295,22.0,,32.0,0.0,42.0,0.0,45.0,0.0,,0.0,,0.0,25000.0,0.0,42000.0,0.0,40000.0,0.0,,0.0,24.981,-6.466227347611186,,
2015,Italy,0.0,,51438.524,0.8658040405914225,0.901296,19.737275616158833,0.0387904,-83.90756541150428,23.0,0.0,27.0,0.0,38.0,0.0,41.0,0.0,43.0,0.0,,0.0,15000.0,0.0,28000.0,0.0,55000.0,0.0,75000.0,0.0,11.896,-6.20515650871244,,
2015,Mexico,16970.195456,6.36517027816399,20107.648,3.2117441293571636,15.848267,19.227584079684323,2.72064065,-32.2990652711719,1.92,0.0,6.4,0.0,10.88,0.0,16.0,0.0,17.92,0.0,3074.85,4.193351631594999,5952.85,0.0,50524.93,0.0,88793.05,0.0,103218.01,0.0,4.311,-10.541606142353189,,
2015,Portugal,0.0,,34126.398,-0.30220996625048846,0.901296,19.737275616158833,0.487938624,-275.4207145729068,14.5,0.0,28.5,0.0,37.0,0.0,45.0,0.0,,0.0,,0.0,7000.0,0.0,20000.0,0.0,40000.0,0.0,,0.0,12.447,-10.43390659854646,,
2015,Spain,2583.2340000000004,,51133.795,1.495809772739487,0.901296,19.737275616158833,-0.50036571,231.11620051500168,9.5,-25.49019607843137,12.0,-25.0,15.0,-30.23255813953488,18.5,-27.450980392156865,22.5,-18.181818181818176,5550.0,7.746068724519506,12450.0,-29.689617782596912,20200.0,-38.80123124651591,34000.0,-36.338171632289274,60000.0,-50.0,22.058,-9.753702642991568,,
2015,Switzerland,0.0,,81207.823,0.5460959501915941,0.962381,5.046111394300712,-1.143908672,8564.308221320156,0.0,,0.77,0.0,0.88,0.0,2.64,0.0,2.97,0.0,,,14500.0,0.0,31600.0,0.0,41400.0,0.0,55200.0,0.0,4.801,-0.5180273518441636,,
2015,United States,9921.33625,3.3574833800606108,73035.908,2.560558529137391,1.0,0.0,0.118627136,-92.68737173114273,10.0,0.0,15.0,0.0,25.0,0.0,28.0,0.0,33.0,0.0,6300.0,1.6129032258064502,9225.0,1.6528925619834656,37450.0,1.490514905149043,90750.0,1.5668718522663605,189300.0,1.5830426616581628,5.28,-14.396887159533067,,
2016,Australia,0.0,,66557.485,0.503753328859613,1.345214,1.0610852759768141,1.276990945,-15.339490962331103,0.0,,19.0,0.0,32.5,0.0,37.0,0.0,45.0,0.0,,,18200.0,0.0,37000.0,0.0,80000.0,0.0,180000.0,0.0,5.711,-5.681255161023935,,
2016,Austria,0.0,,70847.036,0.9580730585409869,0.903421,0.2357716000070953,0.891591753,-0.5545154263976171,0.0,,25.0,-31.506849315068497,35.0,-19.00829123692852,42.0,-16.000000000000004,,-4.0000000000000036,,0.0,11000.0,0.0,18000.0,-28.000000000000004,31000.0,-48.33333333333333,,17.947709848633764,6.064,4.515684246811458,,
2016,Belgium,15562.125,,72010.583,0.2151804715218919,0.903421,0.2357716000070953,1.973852647,251.57644316343507,25.0,0.0,30.0,0.0,40.0,0.0,45.0,0.0,50.0,0.0,7130.0,0.5641748942172065,10860.0,24.68427095292767,12470.0,0.5645161290322553,20760.0,0.4840271055179146,38080.0,0.5545286506469571,7.83,-7.6868663051167125,,
2016,France,0.0,,59228.472,1.1569041274243075,0.903421,0.2357716000070953,0.183334861,388.705547347296,0.0,,14.0,0.0,30.0,0.0,41.0,0.0,45.0,0.0,,,9710.0,0.10309278350515427,26818.0,0.1007801127244301,71898.0,0.10024225210927273,152260.0,0.09992899781734454,10.057,-2.868456635116856,,
2016,Greece,0.0,,31730.648,-2.2948569531077823,0.903421,0.2357716000070953,-0.825653978,-52.43621966570509,22.0,,29.0,-9.375,37.0,-11.904761904761907,45.0,80.0,,0.0,,0.0,20000.0,-19.999999999999996,30000.0,-28.57142857142857,40000.0,150.0,,0.0,23.514,-5.872463071934675,,
2016,Italy,0.0,,51850.119,0.8001687606743912,0.903421,0.2357716000070953,-0.094016657,-342.37093971704337,23.0,0.0,27.0,0.0,38.0,0.0,41.0,0.0,43.0,0.0,,0.0,15000.0,0.0,28000.0,0.0,55000.0,0.0,75000.0,0.0,11.688,-1.748486886348355,,
2016,Mexico,17836.776384000008,5.1064876079174315,19680.069,-2.1264495976854203,18.664058,17.767185522555874,2.821707847,3.714830806486691,1.92,0.0,6.4,0.0,10.88,0.0,16.0,0.0,17.92,0.0,3286.8,6.893019171666914,5952.85,0.0,50524.93,0.0,88793.05,0.0,103218.01,0.0,3.853,-10.623985154256543,,
2016,Portugal,0.0,,33977.318,-0.43684657255653736,0.903421,0.2357716000070953,0.607397075,24.482269925817548,14.5,0.0,28.5,0.0,37.0,0.0,45.0,0.0,,0.0,,0.0,7035.0,0.49999999999998934,20100.0,0.49999999999998934,40200.0,0.49999999999998934,,0.0,11.068,-11.07897485337832,,
2016,Spain,2567.2956,,50846.834,-0.5611963672948472,0.903421,0.2357716000070953,-0.202598,-59.51001518469361,9.5,0.0,12.0,0.0,15.0,0.0,18.5,0.0,22.5,0.0,5550.0,0.0,12450.0,0.0,20200.0,0.0,35200.0,3.529411764705892,60000.0,0.0,19.635,-10.984676761265744,,
2016,Switzerland,0.0,,80835.085,-0.4589927253683346,0.985394,2.3912566852421158,-0.434618664,-62.005824884593586,0.0,,0.77,0.0,0.88,0.0,2.64,0.0,2.97,0.0,,,14500.0,0.0,31600.0,0.0,41400.0,0.0,55200.0,0.0,4.918,2.436992293272233,,
2016,United States,10073.47525,1.5334527140938192,73159.47,0.1691797957793728,1.0,0.0,1.261583206,963.4861875110937,10.0,0.0,15.0,0.0,25.0,0.0,28.0,0.0,33.0,0.0,6300.0,0.0,9275.0,0.5420054200542035,37650.0,0.5340453938584844,91150.0,0.44077134986226785,190150.0,0.44902271526676696,4.869,-7.784090909090913,,
2017,Australia,0.0,,66370.517,-0.2809120566980461,1.304758,-3.0074025396702564,1.948647409,52.5968070979548,0.0,,19.0,0.0,32.5,0.0,37.0,0.0,45.0,0.0,,,18200.0,0.0,37000.0,0.0,87000.0,8.749999999999991,180000.0,0.0,5.592,-2.083698126422706,,
2017,Austria,0.0,,70857.484,0.014747264797354553,0.885206,-2.016224993662974,2.081269114,133.43297052681464,0.0,,25.0,0.0,35.0,0.0,42.0,0.0,,0.0,,0.0,11000.0,0.0,18000.0,0.0,31000.0,0.0,,0.0,5.561,-8.294854881266488,,
2017,Belgium,15697.8845,,71506.467,-0.7000582122769328,0.885206,-2.016224993662974,2.12597086,7.706665096363685,25.0,0.0,30.0,0.0,40.0,0.0,45.0,0.0,50.0,0.0,7270.0,1.9635343618513268,11070.0,1.9337016574585641,12720.0,2.0048115477145245,21190.0,2.071290944123305,38830.0,1.9695378151260545,7.086,-9.501915708812259,,
2017,France,0.0,,60050.285,1.3875303080586043,0.885206,-2.016224993662974,1.032282751,463.0586269132962,0.0,,14.0,0.0,30.0,0.0,41.0,0.0,45.0,0.0,,,9807.0,0.9989701338825929,27086.0,0.9993288090088814,72617.0,1.000027817185467,153783.0,1.0002627085248905,9.41,-6.433330018892313,,
2017,Greece,0.0,,31933.178,0.6382788022482266,0.885206,-2.016224993662974,1.12125452,-235.80198846931495,22.0,,29.0,0.0,37.0,0.0,45.0,0.0,,0.0,,0.0,20000.0,0.0,30000.0,0.0,40000.0,0.0,,0.0,21.414,-8.930849706557787,,
2017,Italy,0.0,,51517.1,-0.6422723928560359,0.885206,-2.016224993662974,1.226533166,-1404.5913406599855,23.0,0.0,27.0,0.0,38.0,0.0,41.0,0.0,43.0,0.0,,0.0,15000.0,0.0,28000.0,0.0,55000.0,0.0,75000.0,0.0,11.211,-4.081108829568791,,
2017,Mexico,19133.658880000003,7.27083452794377,19525.672,-0.7845348509702976,18.926517,1.4062268773489706,6.04145724,114.10640532552625,1.92,0.0,6.4,0.0,10.88,0.0,16.0,0.0,17.92,0.0,3397.05,3.3543263964950665,5952.85,0.0,50524.93,0.0,88793.05,0.0,103218.01,0.0,3.419,-11.263950168699722,,
2017,Portugal,0.0,,34108.815,0.3870140662662225,0.885206,-2.016224993662974,1.368614116,125.3244495785562,14.5,0.0,28.5,0.0,37.0,0.0,45.0,0.0,,0.0,,0.0,7091.0,0.7960199004975133,20261.0,0.8009950248756281,40522.0,0.8009950248756281,,0.8000000000000007,8.869,-19.868088182146725,,
2017,Spain,2575.776,,50185.423,-1.3007909204337142,0.885206,-2.016224993662974,1.956076334,-1065.4963691645526,9.5,0.0,12.0,0.0,15.0,0.0,18.5,0.0,22.5,0.0,5550.0,0.0,12450.0,0.0,20200.0,0.0,35200.0,0.0,60000.0,0.0,17.224,-12.27909345556405,,
2017,Switzerland,0.0,,80391.982,-0.5481567811798538,0.984692,-0.07124053931726326,0.53378784,-222.81751434402275,0.0,,0.77,0.0,0.88,0.0,2.64,0.0,2.97,0.0,,,14500.0,0.0,31600.0,0.0,41400.0,0.0,55200.0,0.0,4.797,-2.460349735664913,,
2017,United States,10462.48225,3.861696091425837,73958.08,1.091601675080489,1.0,0.0,2.130110004,68.84419464917957,10.0,0.0,15.0,0.0,25.0,0.0,28.0,0.0,33.0,0.0,6350.0,0.7936507936507908,9325.0,0.5390835579514919,37950.0,0.7968127490039834,91900.0,0.8228195282501405,191650.0,0.788850907178551,4.355,-10.556582460464147,,
2018,Australia,0.0,,66604.023,0.35182187898279427,1.338412,2.5793288870426423,1.911400944,-1.9114009454955339,0.0,,19.0,0.0,32.5,0.0,37.0,0.0,45.0,0.0,,,18200.0,0.0,37000.0,0.0,87000.0,0.0,180000.0,0.0,5.3,-5.221745350500717,,
2018,Austria,0.0,,71125.244,0.3778852774394492,0.846773,-4.341701253719476,1.998379814,-3.982632492954963,0.0,,25.0,0.0,35.0,0.0,42.0,0.0,,0.0,,0.0,11000.0,0.0,18000.0,0.0,31000.0,0.0,,0.0,4.933,-11.29293292573278,,
